name,chembl_id,smiles
CHEMBL1423796,CHEMBL1423796,CC(=O)COC(=O)c1ccc2noc(-c3ccccc3)c2c1
CHEMBL1429022,CHEMBL1429022,O=[N+]([O-])c1ccccc1Oc1ccc(Cl)c2cccnc12
CHEMBL1429030,CHEMBL1429030,COc1ccc(OC)c(C2=NOC(C(=O)N3CCN(c4ccccc4)CC3)C2)c1
CHEMBL1429038,CHEMBL1429038,Cc1cc(N2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)n2ncnc2n1
CHEMBL1429069,CHEMBL1429069,Cc1cccc(C(=N)NOC(=O)COc2ccc(Cl)c(C)c2)c1
CHEMBL1429107,CHEMBL1429107,O=C(NOC(=O)c1ccccc1Cl)c1cccs1
CHEMBL1429134,CHEMBL1429134,Cc1ccc(OCC(=O)c2cc(C)n(C3CC3)c2C)c([N+](=O)[O-])n1
CHEMBL1429852,CHEMBL1429852,CCCc1c(C)nc2nc3ccccc3n2c1O
CHEMBL1429877,CHEMBL1429877,N#Cc1sc2nc(N3CCCCC3)c3c(c2c1N)CCCC3
CHEMBL1429879,CHEMBL1429879,O=C(CSc1ccccc1)Nc1cccc(NC(=O)c2ccco2)c1
CHEMBL1429889,CHEMBL1429889,COCCN1C(=O)c2ccc(C(=O)NCc3cccnc3)cc2C1=O
CHEMBL1429901,CHEMBL1429901,Cn1c(CNc2nc(-c3ccccc3)cs2)nnc1SCC(=O)OC1CCCCC1
CHEMBL1429923,CHEMBL1429923,O=C(Cc1ccccc1)Nc1ccccc1C(=O)Nc1ccccc1
CHEMBL1429958,CHEMBL1429958,COc1ccc2oc(C(=O)C3CC3)c(N)c2c1
CHEMBL1429975,CHEMBL1429975,Cc1ccc(CNc2c([N+](=O)[O-])nn(-c3cccc(Cl)c3)[n+]2[O-])cc1
CHEMBL1429984,CHEMBL1429984,Cc1ccc(NC(=O)CSc2ccccc2NC(=O)c2ccccc2Cl)cc1Cl
CHEMBL1430709,CHEMBL1430709,COc1nc(-c2ccccc2)c2c(c1C#N)CC(C)(C)OC2
CHEMBL1430765,CHEMBL1430765,O=C(NC(=S)Nc1ccccn1)c1ccc([N+](=O)[O-])cc1
CHEMBL1430784,CHEMBL1430784,O=C(Nc1ccccc1N1CCOCC1)c1ccc2ccccc2n1
CHEMBL1430891,CHEMBL1430891,COc1ccc(N/C=C(\C#N)c2nc3ccccc3n2C)c(OC)c1
CHEMBL1430939,CHEMBL1430939,O=C(OCc1cnc(Cl)s1)c1ccccc1Cl
CHEMBL1431762,CHEMBL1431762,O=C(c1cc(COc2ccc(F)cc2F)on1)N1CC[C@@H]2CCCC[C@H]2C1
CHEMBL1431783,CHEMBL1431783,COc1cccc(-c2cc3nc4c(c(N5CCC6(CC5)OCCO6)n3n2)CCCC4)c1
CHEMBL1433501,CHEMBL1433501,Cc1cc(S(=O)(=O)NCC(c2ccco2)S(=O)(=O)c2cccs2)ccc1F
CHEMBL1433699,CHEMBL1433699,CC(C)(NC(=O)c1ccccc1)c1nc2ccccc2s1
CHEMBL1434388,CHEMBL1434388,Cc1nc2c(c(C)nn2-c2ccccc2)c(C)c1CCC(=O)NCCc1ccc(Cl)cc1
CHEMBL1434542,CHEMBL1434542,CCCCSc1nnc2c(n1)OC(C)N(C(C)=O)c1ccccc1-2
CHEMBL1435369,CHEMBL1435369,COc1ccc(OC)c(CCNc2ncnc3onc(-c4ccc(F)cc4)c23)c1
CHEMBL1435489,CHEMBL1435489,COc1ccc(NC(=O)C(=O)NCC2CCCN2S(=O)(=O)c2cc(C)ccc2C)cc1
CHEMBL1435510,CHEMBL1435510,O=C(c1ccc(-c2ccccc2Cl)o1)N1CCN(c2ccccc2O)CC1
CHEMBL1435511,CHEMBL1435511,COc1ccc2c(c1)c(N1CCCC1=O)c(C(=O)Nc1ccc(OC)c(Cl)c1)n2C
CHEMBL1435525,CHEMBL1435525,COc1ccc(C(=O)CC2(O)C(=O)N(Cc3cccc(C(F)(F)F)c3)c3ccccc32)cc1
CHEMBL1435671,CHEMBL1435671,CC1=C(C(=O)Nc2cccc(Cl)c2C)C2(CCCCCC2)OC1=O
CHEMBL1436304,CHEMBL1436304,COC(=O)C1=C(c2ccccc2OCc2ccccc2)C[C@@H]2CC[C@H]1N2C(=O)NCc1ccc(F)cc1
CHEMBL1436317,CHEMBL1436317,Clc1ccc(N2CCN(c3ncnc4c3nc3n4CCCC3)CC2)cc1
CHEMBL1436514,CHEMBL1436514,COc1ccc(NC(=O)CN(C)C(=O)C(C)Oc2ccc(Br)cc2)cc1
CHEMBL1436528,CHEMBL1436528,CCc1ccc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)N4CCCCCC4)c(=O)c3c2)cc1
CHEMBL1437356,CHEMBL1437356,Cc1c(C(=O)Nc2ccc(F)cc2F)oc2ccc3c(c12)C(=O)CC(C)(C)O3
CHEMBL1437517,CHEMBL1437517,Cc1ccc(C(=O)NCCSc2c[nH]c3ccccc23)cc1C
CHEMBL1437579,CHEMBL1437579,Oc1nc(S)nnc1Cc1ccc(Cl)c(Cl)c1
CHEMBL1440455,CHEMBL1440455,Cc1cc(C(=O)Nc2ccc([N+](=O)[O-])cn2)cs1
CHEMBL1440958,CHEMBL1440958,CCc1nnc2c3ccccc3nc(Nc3ccc(F)cc3C)n12
CHEMBL1440987,CHEMBL1440987,Cc1cccc(C(=O)OCC(=O)NC(C)CCc2ccccc2)c1
CHEMBL1440994,CHEMBL1440994,Cc1ccc(C)c2c1cc(C)c1nnc(SCc3ccccn3)n12
CHEMBL1441036,CHEMBL1441036,COCCNC(=O)Cn1cc(S(=O)(=O)N2CCN(c3ccccc3F)CC2)c2ccccc2c1=O
CHEMBL1441049,CHEMBL1441049,Cc1cc(OCC(=O)NC2CCCCC2)ccc1Cl
CHEMBL1441467,CHEMBL1441467,COc1cccc(NC(=O)c2ccc3nc(C)sc3c2)c1
CHEMBL1441905,CHEMBL1441905,COC(=O)C1=C(c2ccc(-c3ccccc3)c(F)c2)C[C@@H]2CC[C@H]1N2C(=O)NC(C)C
CHEMBL1441967,CHEMBL1441967,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1cnn2c(C(F)F)cc(-c3ccccc3)nc12
CHEMBL1443628,CHEMBL1443628,O=C(CC(=O)c1ccncc1)c1ccccc1
CHEMBL1445384,CHEMBL1445384,CCOc1ccc(/C=C2/Sc3ccc(C(=O)NCC4CCCO4)cc3N(C)C2=O)cc1OC
CHEMBL1445418,CHEMBL1445418,Cc1ccc(C)c(N2CCN(C(=O)CCCCn3c(=O)[nH]c4ccccc4c3=O)CC2)c1
CHEMBL1445784,CHEMBL1445784,CC/C(NNC(=O)c1ccccc1)=C1/C(=O)NC(=O)N(C2CCCCC2)C1=O
CHEMBL1446277,CHEMBL1446277,CCC(Sc1nnnn1-c1ccccc1)C(=O)Nc1nc2ccccc2s1
CHEMBL1446677,CHEMBL1446677,COc1nc(NCCC2=CCCCC2)nc(OC)n1
CHEMBL1448709,CHEMBL1448709,CC(/C=C1\SC(=S)N(C(C(=O)O)C(C)C)C1=O)=C\c1ccccc1
CHEMBL1450116,CHEMBL1450116,Cc1ccc(S(=O)(=O)Cc2ccc(C(=O)N3CCN(c4cccc(C)c4C)CC3)o2)cc1
CHEMBL1451971,CHEMBL1451971,O=c1c2ccccc2nc(/C=C/c2ccc(F)cc2)n1-c1ccccc1O
CHEMBL1452318,CHEMBL1452318,Cc1cc(=O)oc2cc(OCCc3ccccc3)ccc12
CHEMBL1452324,CHEMBL1452324,CCOC(=O)c1ccc(N2C(=O)CC(N3CCC(O)(c4ccc(Br)cc4)CC3)C2=O)cc1
CHEMBL1453479,CHEMBL1453479,CCOc1ccc(C(=O)CC(Sc2ccc(C)cc2)C(=O)O)cc1
CHEMBL1453506,CHEMBL1453506,CCOC(=O)C1CCCN(C2CC(=O)N(c3ccc(C)cc3)C2=O)C1
CHEMBL1457583,CHEMBL1457583,COc1cccc(OC)c1OCCOc1ccccc1OC(C)C
CHEMBL1461506,CHEMBL1461506,O=C(Nc1nccs1)c1ccc2ccccc2c1
CHEMBL1461527,CHEMBL1461527,COc1ccc2c(c1)[nH]c1c(Cl)ncnc12
CHEMBL1461552,CHEMBL1461552,COc1cc2c(cc1OC)C(C)N(C(=O)c1cc3c(C)cc(C)cc3[nH]1)CC2
CHEMBL1461991,CHEMBL1461991,N=C(NOC(=O)c1cc(Br)ccc1Cl)c1ccccn1
CHEMBL1462043,CHEMBL1462043,Cc1ccc(NC(S)=NCc2ccccc2)cc1[N+](=O)[O-]
CHEMBL1462643,CHEMBL1462643,CC(=O)NC(=S)Nc1cc(C(F)(F)F)ccc1N1CCOCC1
CHEMBL1462692,CHEMBL1462692,Cc1ccc(C(=O)N2c3ccccc3N(Cc3ccccc3)C(=O)C2(C)C)cc1
CHEMBL1463195,CHEMBL1463195,CCOC(=O)CON1C(=O)c2ccccc2C1=O
CHEMBL1468123,CHEMBL1468123,CCOC(=O)c1ccc(S(=O)(=O)NCC(c2ccc(N(C)C)cc2)c2c[nH]c3ccccc23)cc1
CHEMBL1468148,CHEMBL1468148,COc1ccc(CCNC(=O)NC2CCCCC2)cc1
CHEMBL1468162,CHEMBL1468162,COCc1ccc(C(=O)NC2CCCc3c2cnn3-c2ccc(C)c(C)c2)o1
CHEMBL1468265,CHEMBL1468265,Clc1ccc(NCc2nnsc2Cl)cc1
CHEMBL1468981,CHEMBL1468981,CC1CC(C)CN(C(=O)/C=C/c2ccc([N+](=O)[O-])s2)C1
CHEMBL1468982,CHEMBL1468982,Cc1cc(C)c(S(=O)(=O)NCC23C=CC(O2)C2C(=O)N(c4ccccc4)C(=O)C23)c(C)c1
CHEMBL1469032,CHEMBL1469032,O=c1oc2ccccc2cc1-c1csc(Nc2ccc(O)cc2)n1
CHEMBL1469033,CHEMBL1469033,O=C(Nc1ccc(-c2nc3cccnc3s2)cc1)c1ccc(Br)o1
CHEMBL1469046,CHEMBL1469046,CCn1ccc(C(=O)Nc2sc3c(c2C(=O)OC)CCC3)n1
CHEMBL1469072,CHEMBL1469072,CCOC(=O)C1CCN(C(=O)c2sc3nc(-c4ccccc4)cn3c2C)CC1
CHEMBL1469082,CHEMBL1469082,O=Cc1ccccc1OCCCOc1cccc2cccnc12
CHEMBL1469097,CHEMBL1469097,O=C(OCc1ccc(Cl)c(Cl)c1)c1cccnc1Cl
CHEMBL1469838,CHEMBL1469838,Cc1ccc(OCCCC(=O)Nc2nc3ccccc3[nH]2)cc1
CHEMBL1469864,CHEMBL1469864,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCC(O)(c2ccc(Cl)cc2)CC1
CHEMBL1469954,CHEMBL1469954,O=C(Nc1nc2c(Cl)ccc(Cl)c2s1)c1ccco1
CHEMBL1470087,CHEMBL1470087,Cc1nn(-c2ccc(Cl)cc2Cl)c(C)c1C(=O)O
CHEMBL1470097,CHEMBL1470097,Cc1c(Cl)cccc1NC(=O)NN1CCN(C)CC1
CHEMBL1470785,CHEMBL1470785,c1ccc(-c2csc(-n3cnnn3)n2)cc1
CHEMBL1470866,CHEMBL1470866,Cc1ccc(S(=O)(=O)N(CC(=O)NCc2ccco2)Cc2ccccc2F)cc1
CHEMBL1470903,CHEMBL1470903,CCCc1cc2c(=O)c(-c3ccc4c(c3)OCCO4)coc2cc1OS(C)(=O)=O
CHEMBL1472702,CHEMBL1472702,Cc1ccc2c(c1)-c1c(cnn1CC(=O)N1CCN(c3cc(C)ccc3C)CC1)CO2
CHEMBL1472712,CHEMBL1472712,COCCNc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(Cl)c1
CHEMBL1472747,CHEMBL1472747,Cc1ccc(C)c(NC(=O)c2nn(C)c3c2CS(=O)(=O)c2ccccc2-3)c1
CHEMBL1473390,CHEMBL1473390,Br.Cc1ccc(C(=O)C(c2ccccc2)N2Cc3ccccc3C2=N)cc1
CHEMBL1473577,CHEMBL1473577,Cc1occc1C(=O)NNC(=O)CN1C(=O)NC2(CCCCC2)C1=O
CHEMBL1473640,CHEMBL1473640,Cc1ccc(N2CCN(C(=O)c3c(C)oc4nc(C)nc(N5CCCC5)c34)CC2)c(C)c1
CHEMBL1473703,CHEMBL1473703,O=C(c1cnc(N2CCCCC2)c2ccccc12)N1CCN(c2ccc(Cl)cc2)CC1
CHEMBL1473738,CHEMBL1473738,O=C1CN(C(=O)COc2ccc(Cl)cc2)C(c2ccc(F)cc2)c2cc(Br)ccc2N1
CHEMBL1474627,CHEMBL1474627,COc1ccc(Nc2cc(C)nc(-n3nc(C)cc3C)n2)cc1Cl
CHEMBL1474644,CHEMBL1474644,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)c1ccccn1
CHEMBL1474679,CHEMBL1474679,C=CCn1c(C)cc(C(=O)COC(=O)c2cncc(Br)c2)c1C
CHEMBL1474751,CHEMBL1474751,Cc1cccc(NC(=O)C2CCCN(c3ncnc4c3nc3n4CCCCC3)C2)n1
CHEMBL1475485,CHEMBL1475485,Cc1nc2scc(C)n2c(=O)c1S(=O)(=O)Nc1cccc(C(F)(F)F)c1
CHEMBL1475496,CHEMBL1475496,CCc1ccc(-n2c(SCc3cccc(F)c3)nc3[nH]ncc3c2=O)cc1
CHEMBL1475547,CHEMBL1475547,COc1ccc2oc(C(=O)OCC(=O)Nc3ccc(OC)c(S(N)(=O)=O)c3)c(C)c2c1
CHEMBL1475748,CHEMBL1475748,Cc1ccc(OCC(=O)Nc2nc(-c3ccccn3)cs2)c(C)c1
CHEMBL1475749,CHEMBL1475749,CC[C@]1(c2ccccc2OC)ON(c2ccccc2C(F)(F)F)C1=O
CHEMBL1476483,CHEMBL1476483,CN(C(=O)CSc1nc(-c2ccccc2)no1)c1ccc(F)cc1
CHEMBL1476709,CHEMBL1476709,O=C(CSCc1nc2cccnc2n1C1CCCCC1)NCc1cccc(Br)c1
CHEMBL1476890,CHEMBL1476890,Cc1ccc(Nc2c3c(nc4nncn24)CCC3)c(C)c1
CHEMBL1479765,CHEMBL1479765,Cc1ccccc1OCC(=O)NCC(c1ccc(Cl)cc1)N1CCOCC1
CHEMBL1479853,CHEMBL1479853,O=C(COc1ccccc1[N+](=O)[O-])Nc1ccccc1N1CCCCC1
CHEMBL1480203,CHEMBL1480203,CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1NNc1ncc(-c2ccccc2)cn1
CHEMBL1480233,CHEMBL1480233,Cc1ccc(C(=O)Nc2ccccc2)cc1S(=O)(=O)Nc1ccc(Br)cc1
CHEMBL1480241,CHEMBL1480241,Cc1ccccc1-n1nnnc1Sc1nnnn1-c1ccccc1
CHEMBL1480313,CHEMBL1480313,CCOC(=O)c1sc2nccc(N(C)C)c2c1N=CNOCc1c(F)cccc1Cl
CHEMBL1480620,CHEMBL1480620,CCOc1ccc(C(=O)CCC(=O)Nc2ncccc2O)cc1
CHEMBL1480631,CHEMBL1480631,COc1ccccc1CCNC(=O)c1cc2c(=O)n3cccc(C)c3nc2n1C
CHEMBL1480666,CHEMBL1480666,CCCCCCC1C(C#N)=C(N)OC2=C1C(=O)CC(C)(C)C2
CHEMBL1484830,CHEMBL1484830,CC(C)Cc1ccc(C(C)C(=O)Nc2ccc(O)cc2)cc1
CHEMBL1485510,CHEMBL1485510,Cc1ccc(S(=O)(=O)Nc2ccccc2CNc2ccc(Br)cn2)cc1
CHEMBL1485521,CHEMBL1485521,COc1ccccc1OCCn1c(C)c(C=O)c2ccccc21
CHEMBL1485553,CHEMBL1485553,FC(F)(F)c1cccc(N2CCN(c3ncnc4c3nc3n4CCCC3)CC2)c1
CHEMBL1486005,CHEMBL1486005,O=C(COc1ccc(F)cc1)Nc1ccc2c(c1)OCCO2
CHEMBL1486052,CHEMBL1486052,CCOCC(=O)Nc1ccc(C)c(Cl)c1
CHEMBL1488129,CHEMBL1488129,Cc1nc2c(-c3ccc(F)cc3)c(C)nn2c(C)c1CCC(=O)N1CCN(c2ccc(F)cc2)CC1
CHEMBL1491400,CHEMBL1491400,O=C(Nc1cccnc1)c1cc2cc(Br)ccc2oc1=O
CHEMBL1491555,CHEMBL1491555,Cc1nc(SCc2ccc(Cl)c(Cl)c2)ncc1C(=O)O
CHEMBL1491587,CHEMBL1491587,Cc1ccccc1-c1nc(-c2cccnc2)no1
CHEMBL1491654,CHEMBL1491654,CCc1ccc(CNC(=O)c2cc3c(C)nc4ccccc4c3o2)cc1
CHEMBL1491689,CHEMBL1491689,O=c1c2ccccc2ncn1Cc1ccc(Cl)cc1
CHEMBL1492214,CHEMBL1492214,Cn1c(COc2ccc(Br)cc2)nnc1SC1CCc2ccccc2C1=O
CHEMBL1492816,CHEMBL1492816,Cc1cc2oc(=O)c(CC(=O)O)c(C)c2c2occ(-c3ccc(F)cc3)c12
CHEMBL1493271,CHEMBL1493271,Cn1ccc2c(OCC(=O)NCc3ccc(F)cc3)cccc2c1=O
CHEMBL1496908,CHEMBL1496908,CCOC(=O)C1CCCN(C(=O)Cn2ncc3c(C)n(Cc4ccccc4Cl)c(C)c3c2=O)C1
CHEMBL1496962,CHEMBL1496962,Cc1cc2occ(CC(=O)NC3=NCCS3)c2cc1C(C)C
CHEMBL1496975,CHEMBL1496975,COc1ccc(Br)cc1CC1C(=O)Nc2ccccc21
CHEMBL1500885,CHEMBL1500885,COC(=O)c1ccc(/C=C(\C#N)C(=O)NC(C)c2ccccc2)cc1
CHEMBL1500978,CHEMBL1500978,c1ccc2nc3c(cc2c1)CCCCC3
CHEMBL1501452,CHEMBL1501452,Nc1c(C(=O)c2ccccc2)sc2snc(SCC(=O)c3ccccc3)c12
CHEMBL1501463,CHEMBL1501463,Cc1c(C(=O)N2CCc3ccccc3C2)oc2ccccc12
CHEMBL1501518,CHEMBL1501518,CCCc1cc(-c2nnc(S)n2CC)cs1
CHEMBL1502123,CHEMBL1502123,CCNC(=O)NC(=O)CSc1cccc(C(F)(F)F)c1
CHEMBL1502132,CHEMBL1502132,CC(=O)/C(C#N)=C1\NC(=O)C(Cc2ccccc2C)S1
CHEMBL1502157,CHEMBL1502157,O=S(=O)(Nc1nc2ccccc2nc1Cl)c1ccc(Cl)cc1
CHEMBL1502206,CHEMBL1502206,O=C(Cn1cnc2ccccc2c1=O)OCCCCN1C(=O)c2ccccc2C1=O
CHEMBL1502558,CHEMBL1502558,O=C(/C=C/c1ccc2ccccc2n1)c1cc(Br)ccc1O
CHEMBL1502612,CHEMBL1502612,Cc1ccccc1CSCCNC(=O)CCSc1ccccc1
CHEMBL1507557,CHEMBL1507557,Clc1ccc(Cc2nnc(-c3ccccc3Br)o2)cc1
CHEMBL1507569,CHEMBL1507569,CCOc1ccc(C(=O)CC(=O)C(=O)NCCc2ccc(OC)c(OC)c2)cc1
CHEMBL1507589,CHEMBL1507589,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(=O)N(C(COCc2ccccc2)Cc2ccccc2)CC1
CHEMBL1507664,CHEMBL1507664,CCOc1ccc(C(C)N=C(S)NCc2ccc(F)cc2)cc1
CHEMBL1507689,CHEMBL1507689,CCOC(=O)N1CCC(N2C(=O)c3ccccc3C2Nc2ccc(Cl)cn2)CC1
CHEMBL1508385,CHEMBL1508385,Cc1c(NC(=O)c2ccco2)cccc1-c1nc2cccnc2s1
CHEMBL1508434,CHEMBL1508434,Cc1ccc(C(=O)c2oc3ccccc3c2NC(=O)c2cc(-c3ccccc3O)[nH]n2)cc1
CHEMBL1508474,CHEMBL1508474,COc1cccc(-c2nnc(NC(=O)c3ccc4ncsc4c3)o2)c1
CHEMBL1508487,CHEMBL1508487,O=C(Nc1cccc(F)c1)c1c(F)c(F)c(F)c(F)c1F
CHEMBL1509254,CHEMBL1509254,O=C(/C=C/c1ccc(Br)cc1)N1CCN(c2cccc(C(F)(F)F)c2)CC1
CHEMBL1509368,CHEMBL1509368,c1csc(-c2csc(-c3cccs3)n2)c1
CHEMBL1509391,CHEMBL1509391,COc1cc(OC)c(NC(S)=Nc2cc(Cl)cc(Cl)c2)cc1Cl
CHEMBL1509423,CHEMBL1509423,Nc1nnc(Cc2ccc(Cl)c(Cl)c2)s1
CHEMBL1509435,CHEMBL1509435,CCc1ccc(CN(C)C(=O)c2ccc3c(=O)n4c(nc3c2)CCC4)cc1
CHEMBL1509488,CHEMBL1509488,O=C(Oc1cccc(C(=S)N2CCOCC2)c1)c1cccc(Cl)c1
CHEMBL1510207,CHEMBL1510207,Cc1ccc(SCC2(O)CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1
CHEMBL1510230,CHEMBL1510230,Cc1cccc(-c2noc(CCCC(=O)NCC3CCCO3)n2)c1
CHEMBL1510247,CHEMBL1510247,Cc1cccc(NC2=NC(=O)c3cc([N+](=O)[O-])ccc32)c1
CHEMBL1512065,CHEMBL1512065,CSc1nc(Nc2ccc(C)cc2C)cc(-c2ccccc2)n1
CHEMBL1512999,CHEMBL1512999,COc1cccc(CNC(=O)COC(=O)c2ccc(C(=O)c3ccccc3)cc2)c1
CHEMBL1513171,CHEMBL1513171,Cc1cc(C)c2c(c1)c(C)cc1nnc(SCc3ccccc3C#N)n12
CHEMBL1513981,CHEMBL1513981,COc1ccc(OCCCC(=O)ON=C(N)c2ccccc2Cl)cc1
CHEMBL1515863,CHEMBL1515863,Cc1ccc(NC(=O)c2[nH]cnc2C(=O)NCc2ccccc2)cc1
CHEMBL1516106,CHEMBL1516106,COc1ccc(NC(=O)CN(c2cccc(C)c2C)S(=O)(=O)c2ccccc2)cc1OC
CHEMBL1518970,CHEMBL1518970,CCN(CC(=O)Nc1ccc([N+](=O)[O-])cc1OC)c1ccccc1
CHEMBL1518999,CHEMBL1518999,O=C(CCc1nc(-c2ccc(Cl)cc2)no1)NC1CCCC1
CHEMBL1519539,CHEMBL1519539,COc1ccc(-c2[nH]c(-c3cc(OC)c4c(c3)OCO4)nc2-c2ccccc2)cc1
CHEMBL1519972,CHEMBL1519972,COc1cccc(CNS(=O)(=O)/C=C/c2ccc3c(c2)OCO3)c1
CHEMBL1520051,CHEMBL1520051,Cc1cccc(C)c1NC(=O)N1CCN(c2nc3ccccc3s2)CC1
CHEMBL1524107,CHEMBL1524107,CCc1nnc2c(Nc3ccccc3Br)nc3ccccc3n12
CHEMBL1524129,CHEMBL1524129,O=S(=O)(c1ccc(F)c(F)c1)N1CCCc2ccccc21
CHEMBL1524140,CHEMBL1524140,CN(NC(=O)c1c(Cl)cccc1Cl)c1cccc(Cl)n1
CHEMBL1524161,CHEMBL1524161,CCN1C(=O)CCC(C(=O)O)C1c1ccc(OC)cc1
CHEMBL1524176,CHEMBL1524176,CC1CCCC(n2cnc3cc(C(=O)O)ccc32)C1C
CHEMBL1524184,CHEMBL1524184,Cc1nc(NC(=O)CC(C)C)sc1-c1csc(Nc2ccc(Cl)cc2)n1
CHEMBL1524372,CHEMBL1524372,COc1ccc(C)cc1NC(=O)COCc1cc(-c2ccc(F)cc2)on1
CHEMBL1524496,CHEMBL1524496,COc1cccc(OCC(=O)O/N=C(\N)c2ccc(OC)c(OC)c2)c1
CHEMBL1524917,CHEMBL1524917,O=C(CSc1ccc(-c2ccccc2)nn1)N1CCCc2ccccc21
CHEMBL1524924,CHEMBL1524924,O=C(COC(=O)CSc1cc(Cl)ccc1Cl)NCc1ccc2c(c1)OCO2
CHEMBL1527654,CHEMBL1527654,COc1ccccc1NC(=O)COc1ccc(CO)cc1Cl
CHEMBL1527656,CHEMBL1527656,COCC(=O)Nc1nc2ccc(C)cc2s1
CHEMBL1527677,CHEMBL1527677,CCN(CC)c1nc2c(c(=O)n(C)c(=O)n2C)n1CCCc1ccccc1
CHEMBL1528023,CHEMBL1528023,Cc1cc2n(n1)C(c1ccccc1)Nc1ccccc1-2
CHEMBL1528206,CHEMBL1528206,CC(C)c1ccc(OCC(=O)NNC(=S)NC(=O)c2ccco2)c(Br)c1
CHEMBL1530615,CHEMBL1530615,CCOC(=O)c1ccc(NC(=O)C2COc3ccccc3O2)cc1
CHEMBL1530826,CHEMBL1530826,COc1ccc2nc(-c3ccccc3)cc(C(=O)OCC(=O)N3CCCCC3)c2c1
CHEMBL1531288,CHEMBL1531288,O=C(ON=C1CCN(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1
CHEMBL1531633,CHEMBL1531633,Brc1c[nH]c2nc(SC/C=C/c3ccccc3)nc-2c1
CHEMBL1532137,CHEMBL1532137,O=C1N(c2ccccc2C(F)(F)F)OC1(Cc1ccccc1)c1ccccc1
CHEMBL1532514,CHEMBL1532514,Cc1ccc(C(=N)NOC(=O)CCC2CCCCC2)cc1
CHEMBL1536059,CHEMBL1536059,Cc1ccc(C)c(NC(=O)C2C3C=CC(O3)C2C(=O)O)c1
CHEMBL1536068,CHEMBL1536068,COc1ccc(N/C(C)=C/C(S)=Nc2ccccc2)cc1
CHEMBL1536085,CHEMBL1536085,COC(=O)C1=C(c2cccc3c2S(=O)(=O)c2ccccc2-3)C[C@@H]2CC[C@H]1N2C(=O)N1CCc2cc(OC)c(OC)cc2C1
CHEMBL1539969,CHEMBL1539969,O=c1sc2ccccc2n1CCOc1ccccc1
CHEMBL1540038,CHEMBL1540038,COc1ccc(-c2[nH]nc(C(F)(F)F)c2-c2cc3ccccc3o2)c(O)c1
CHEMBL1540039,CHEMBL1540039,O=C(CCNC(=O)c1ccccc1Cl)Nc1cc(C(F)(F)F)ccc1N1CCCC1
CHEMBL1540057,CHEMBL1540057,COc1ccccc1Nc1nc(N)nc(CSC(=S)N2CCN(c3ccccc3)CC2)n1
CHEMBL1540114,CHEMBL1540114,CCCn1nnc(NC(=O)c2sc3ccccc3c2Cl)n1
CHEMBL1540430,CHEMBL1540430,CC1(C)CC2(C)Nc3ccccc3N2C(S)=N1
CHEMBL1540525,CHEMBL1540525,Cc1cccc(C(=O)NC(=S)NNC(=O)Cc2ccccc2)c1
CHEMBL1541085,CHEMBL1541085,CN(Cc1ccccc1)c1c([N+](=O)[O-])c(=O)n(C)c2ccccc12
CHEMBL1541130,CHEMBL1541130,CCC(C)NC(=O)CN(C1CCCCC1)S(C)(=O)=O
CHEMBL1545959,CHEMBL1545959,Cc1ccc(NC(=O)CN(C)S(=O)(=O)c2cccc3nsnc23)cc1Cl
CHEMBL1546634,CHEMBL1546634,O=C(c1cnn2c(C(F)(F)F)cc(-c3ccc(F)cc3)nc12)N1CCc2ccccc2C1
CHEMBL1546650,CHEMBL1546650,COCCOC(=O)c1c(C)oc2ccc(OC(=O)N(C)C)cc12
CHEMBL1547395,CHEMBL1547395,CC(C)Oc1ccc(C(=O)/C=C2/C(=O)Nc3ccccc32)cc1
CHEMBL1547417,CHEMBL1547417,Cc1cc(NC(=O)CCCC(=O)NCc2ccccc2)no1
CHEMBL1547432,CHEMBL1547432,CCOc1cc2c(cc1/C=C/C(=O)O)OC(C)C2
CHEMBL1547450,CHEMBL1547450,COc1ccc(-c2[nH]nc(C)c2-c2cnn(-c3ccccc3)c2)c(O)c1
CHEMBL1547478,CHEMBL1547478,S=C(NCc1ccco1)Nc1ccc(Oc2ccc(Cl)cc2)cc1
CHEMBL1547534,CHEMBL1547534,COc1ccc(N=C(S)NC2CCCCCC2)c(OC)c1
CHEMBL1548309,CHEMBL1548309,CCCCc1ccc(NC(=S)N2CCN(c3ncccn3)CC2)cc1
CHEMBL1551968,CHEMBL1551968,COc1ccc(-c2cc(C(=O)N3CCCCC3C)no2)cc1OC
CHEMBL1552048,CHEMBL1552048,COc1ccc(Cl)cc1NC(=O)CN(C)C(=O)c1sccc1-c1ccccc1
CHEMBL1552998,CHEMBL1552998,CCOc1ccc(C2CC(=O)Nc3nc(SCc4ccccc4C)[nH]c(=O)c32)cc1OC
